income_mean,woz_mean,log_density,migration_per_1000,employment_rate,labor_participation_net,longitude,latitude,is_randstad,province_Flevoland,province_Fryslân,province_Gelderland,province_Groningen,province_Limburg,province_Noord-Brabant,province_Noord-Holland,province_Overijssel,province_Utrecht,province_Zeeland,province_Zuid-Holland
-0.4924788995825846,-0.9172868718631133,0.1726175576551712,0.7047356719174197,-0.1816860968705158,0.40301943962690456,6.19381340108808,52.7159379948133,0,False,False,False,False,False,False,False,False,False,False,False
-0.4924788995825846,-0.9172868718631133,0.1726175576551712,0.7047356719174197,-0.1816860968705158,0.40301943962690456,6.19381340108808,52.7159379948133,0,False,False,False,False,False,False,False,False,False,False,False
-0.6309787503896368,-1.1134903794259279,0.6963963954846535,0.08670499041984353,-1.9115424558064973,-0.9997940244836573,6.65819743218833,52.3479024543829,0,False,False,False,False,False,False,False,True,False,False,False
-0.6309787503896368,-1.1134903794259279,0.6963963954846535,0.08670499041984353,-1.9115424558064973,-0.9997940244836573,6.65819743218833,52.3479024543829,0,False,False,False,False,False,False,False,True,False,False,False
-0.6309787503896368,-1.1134903794259279,0.6963963954846535,0.08670499041984353,-1.9115424558064973,-0.9997940244836573,6.65819743218833,52.3479024543829,0,False,False,False,False,False,False,False,True,False,False,False
-0.6309787503896368,-1.1134903794259279,0.6963963954846535,0.08670499041984353,-1.9115424558064973,-0.9997940244836573,6.65819743218833,52.3479024543829,0,False,False,False,False,False,False,False,True,False,False,False
-0.6309787503896368,-1.1134903794259279,0.6963963954846535,0.08670499041984353,-1.9115424558064973,-0.9997940244836573,6.65819743218833,52.3479024543829,0,False,False,False,False,False,False,False,True,False,False,False
0.0323626403178237,-0.045271282695049125,0.5482528138386533,0.04958171161409231,0.46701003773047345,0.7721808775507369,6.74356012937273,52.3123316945875,0,False,False,False,False,False,False,False,True,False,False,False
0.0323626403178237,-0.045271282695049125,0.5482528138386533,0.04958171161409231,0.46701003773047345,0.7721808775507369,6.74356012937273,52.3123316945875,0,False,False,False,False,False,False,False,True,False,False,False
0.0323626403178237,-0.045271282695049125,0.5482528138386533,0.04958171161409231,0.46701003773047345,0.7721808775507369,6.74356012937273,52.3123316945875,0,False,False,False,False,False,False,False,True,False,False,False
0.0323626403178237,-0.045271282695049125,0.5482528138386533,0.04958171161409231,0.46701003773047345,0.7721808775507369,6.74356012937273,52.3123316945875,0,False,False,False,False,False,False,False,True,False,False,False
0.0323626403178237,-0.045271282695049125,0.5482528138386533,0.04958171161409231,0.46701003773047345,0.7721808775507369,6.74356012937273,52.3123316945875,0,False,False,False,False,False,False,False,True,False,False,False
0.010494242821973355,0.28173456324297497,-1.0500591051217048,-0.24671379873697516,1.1157061723314934,1.1044261716821882,6.27664803113983,52.5147612477474,0,False,False,False,False,False,False,False,True,False,False,False
0.010494242821973355,0.28173456324297497,-1.0500591051217048,-0.24671379873697516,1.1157061723314934,1.1044261716821882,6.27664803113983,52.5147612477474,0,False,False,False,False,False,False,False,True,False,False,False
0.010494242821973355,0.28173456324297497,-1.0500591051217048,-0.24671379873697516,1.1157061723314934,1.1044261716821882,6.27664803113983,52.5147612477474,0,False,False,False,False,False,False,False,True,False,False,False
0.010494242821973355,0.28173456324297497,-1.0500591051217048,-0.24671379873697516,1.1157061723314934,1.1044261716821882,6.27664803113983,52.5147612477474,0,False,False,False,False,False,False,False,True,False,False,False
0.010494242821973355,0.28173456324297497,-1.0500591051217048,-0.24671379873697516,1.1157061723314934,1.1044261716821882,6.27664803113983,52.5147612477474,0,False,False,False,False,False,False,False,True,False,False,False
-0.6747155453813375,-0.5357800516020852,0.3731308012465057,0.22825279355117012,-1.0466142763384911,-0.03997428588169532,6.23579367964912,52.2682296722802,0,False,False,False,False,False,False,False,True,False,False,False
-0.6747155453813375,-0.5357800516020852,0.3731308012465057,0.22825279355117012,-1.0466142763384911,-0.03997428588169532,6.23579367964912,52.2682296722802,0,False,False,False,False,False,False,False,True,False,False,False
-0.6747155453813375,-0.5357800516020852,0.3731308012465057,0.22825279355117012,-1.0466142763384911,-0.03997428588169532,6.23579367964912,52.2682296722802,0,False,False,False,False,False,False,False,True,False,False,False
-0.6747155453813375,-0.5357800516020852,0.3731308012465057,0.22825279355117012,-1.0466142763384911,-0.03997428588169532,6.23579367964912,52.2682296722802,0,False,False,False,False,False,False,False,True,False,False,False
-0.6747155453813375,-0.5357800516020852,0.3731308012465057,0.22825279355117012,-1.0466142763384911,-0.03997428588169532,6.23579367964912,52.2682296722802,0,False,False,False,False,False,False,False,True,False,False,False
-1.1047940294663943,-0.9826880410507182,0.7349733816582956,-0.1533629846602348,-2.7764706352745034,-1.1474585996531923,6.8778085450225,52.2208143878472,0,False,False,False,False,False,False,False,True,False,False,False
-1.1047940294663943,-0.9826880410507182,0.7349733816582956,-0.1533629846602348,-2.7764706352745034,-1.1474585996531923,6.8778085450225,52.2208143878472,0,False,False,False,False,False,False,False,True,False,False,False
-1.1047940294663943,-0.9826880410507182,0.7349733816582956,-0.1533629846602348,-2.7764706352745034,-1.1474585996531923,6.8778085450225,52.2208143878472,0,False,False,False,False,False,False,False,True,False,False,False
-1.1047940294663943,-0.9826880410507182,0.7349733816582956,-0.1533629846602348,-2.7764706352745034,-1.1474585996531923,6.8778085450225,52.2208143878472,0,False,False,False,False,False,False,False,True,False,False,False
