log_price_total
12.765491271173246
12.765491271173246
12.765491271173246
12.765491271173246
12.765491271173246
12.958740309157886
12.958740309157886
12.958740309157886
12.958740309157886
12.958740309157886
12.487975550717914
12.487975550717914
12.487975550717914
12.487975550717914
12.487975550717914
12.505762337106232
12.505762337106232
12.505762337106232
12.505762337106232
12.505762337106232
12.875221659816077
12.875221659816077
12.875221659816077
12.875221659816077
12.875221659816077
12.675366648050412
12.675366648050412
12.675366648050412
12.675366648050412
12.675366648050412
12.775508628553029
12.775508628553029
12.775508628553029
12.775508628553029
12.775508628553029
12.605989054707921
12.605989054707921
12.605989054707921
12.605989054707921
12.605989054707921
12.80055903926615
12.80055903926615
12.80055903926615
12.80055903926615
12.80055903926615
12.59381835491392
12.59381835491392
12.59381835491392
12.59381835491392
12.59381835491392
12.738255569814351
12.738255569814351
12.738255569814351
12.738255569814351
12.738255569814351
12.784442892577765
12.784442892577765
12.784442892577765
12.784442892577765
12.784442892577765
12.88034277032043
12.88034277032043
12.88034277032043
12.88034277032043
12.88034277032043
12.649764383110533
12.649764383110533
12.649764383110533
12.649764383110533
12.649764383110533
13.160117631216137
13.160117631216137
13.160117631216137
13.160117631216137
13.160117631216137
13.174783137091543
13.174783137091543
13.174783137091543
13.174783137091543
13.174783137091543
12.80950570907786
12.80950570907786
12.80950570907786
12.80950570907786
12.80950570907786
12.719195628344847
12.719195628344847
12.719195628344847
12.719195628344847
12.719195628344847
12.771386454580234
12.771386454580234
12.771386454580234
12.771386454580234
12.771386454580234
12.603045126485364
12.603045126485364
12.603045126485364
12.603045126485364
12.603045126485364
12.635410518049895
12.635410518049895
12.635410518049895
12.635410518049895
12.635410518049895
12.79342866216108
12.79342866216108
12.79342866216108
12.79342866216108
12.79342866216108
12.633618829050759
12.633618829050759
12.633618829050759
12.633618829050759
12.633618829050759
12.844502254499021
12.844502254499021
12.844502254499021
12.844502254499021
12.844502254499021
13.025211302351934
13.025211302351934
13.025211302351934
13.025211302351934
13.025211302351934
12.814930196329259
12.814930196329259
12.814930196329259
12.814930196329259
12.814930196329259
12.709737693455304
12.709737693455304
12.709737693455304
12.709737693455304
12.709737693455304
12.826498584288949
12.826498584288949
12.826498584288949
12.826498584288949
12.826498584288949
12.76318243893976
12.76318243893976
12.76318243893976
12.76318243893976
12.76318243893976
12.844681799563995
12.844681799563995
12.844681799563995
12.844681799563995
12.844681799563995
12.687445771404112
12.687445771404112
12.687445771404112
12.687445771404112
12.687445771404112
12.774869019768017
12.774869019768017
12.774869019768017
12.774869019768017
12.774869019768017
12.750658911044509
12.750658911044509
12.750658911044509
12.750658911044509
12.750658911044509
12.709819272215865
12.709819272215865
12.709819272215865
12.709819272215865
12.709819272215865
12.772377440664012
12.772377440664012
12.772377440664012
12.772377440664012
12.772377440664012
12.93522624431247
12.93522624431247
12.93522624431247
12.93522624431247
12.93522624431247
12.951748232412799
12.951748232412799
12.951748232412799
12.951748232412799
12.951748232412799
12.760345614565304
12.760345614565304
12.760345614565304
12.760345614565304
12.760345614565304
12.920643687495392
12.920643687495392
12.920643687495392
12.920643687495392
12.920643687495392
12.755127144587005
12.755127144587005
12.755127144587005
12.755127144587005
12.755127144587005
12.906729061079814
12.906729061079814
12.906729061079814
12.906729061079814
12.906729061079814
12.923970973552658
12.923970973552658
12.923970973552658
12.923970973552658
12.923970973552658
12.67203687738414
12.67203687738414
12.67203687738414
12.67203687738414
12.67203687738414
12.91810291309162
12.91810291309162
12.91810291309162
12.91810291309162
12.91810291309162
12.818860818399006
12.818860818399006
12.818860818399006
12.818860818399006
12.818860818399006
13.099923475554736
13.099923475554736
13.099923475554736
13.099923475554736
13.099923475554736
12.953764827941916
12.953764827941916
12.953764827941916
12.953764827941916
12.953764827941916
12.852853846210158
12.852853846210158
12.852853846210158
12.852853846210158
12.852853846210158
13.100929300016873
13.100929300016873
13.100929300016873
13.100929300016873
13.100929300016873
12.965089492111089
12.965089492111089
12.965089492111089
12.965089492111089
12.965089492111089
12.799228205421171
12.799228205421171
12.799228205421171
12.799228205421171
12.799228205421171
12.811838380633601
12.811838380633601
12.811838380633601
12.811838380633601
12.811838380633601
12.882493213007681
12.882493213007681
12.882493213007681
12.882493213007681
12.882493213007681
12.84403211619575
12.84403211619575
12.84403211619575
12.84403211619575
12.84403211619575
12.968717903272513
12.968717903272513
12.968717903272513
12.968717903272513
12.968717903272513
12.878626736460891
12.878626736460891
12.878626736460891
12.878626736460891
12.878626736460891
13.09800510891474
13.09800510891474
13.09800510891474
13.09800510891474
13.09800510891474
13.102058624063964
13.102058624063964
13.102058624063964
13.102058624063964
13.102058624063964
12.989442084345498
12.989442084345498
12.989442084345498
12.989442084345498
12.989442084345498
13.059464045395224
13.059464045395224
13.059464045395224
13.059464045395224
13.059464045395224
13.079662535622115
13.079662535622115
13.079662535622115
13.079662535622115
13.079662535622115
12.986316824414137
12.986316824414137
12.986316824414137
12.986316824414137
12.986316824414137
13.1228152752831
13.1228152752831
13.1228152752831
13.1228152752831
13.1228152752831
13.013973834427192
13.013973834427192
13.013973834427192
13.013973834427192
13.013973834427192
13.078139770622165
13.078139770622165
13.078139770622165
13.078139770622165
13.078139770622165
12.890027707721204
12.890027707721204
12.890027707721204
12.890027707721204
12.890027707721204
12.911469491644034
12.911469491644034
12.911469491644034
12.911469491644034
12.911469491644034
13.171808565094246
13.171808565094246
13.171808565094246
13.171808565094246
13.171808565094246
13.027241379892606
