municipality_code,year,price_total,price_egw,price_mgw,ratio_price_model,ratio_price_realized,share_egw,share_mgw,housing_stock_egw_x,housing_stock_mgw_x,ratio_area,ratio_stock,gemeentenaam,population,bevolkingsdichtheid,households,woningvoorraad_total,housing_stock_egw_y,housing_stock_mgw_y,living_space_total,living_space_egw,living_space_mgw,income_mean,income_median,woz_mean,pipeline_total,pipeline_started,pipeline_permit,new_build_stock_tot,new_build_liv_space_tot,new_build_stock_egw,new_build_liv_space_egw,new_build_stock_mgw,new_build_liv_space_mgw,unemployment_rate,labor_participation_gross,labor_participation_net,employment_rate,population_jan1,population_dec31,migration_net,migration_per_1000,migration_rate,avg_space_egw,avg_space_mgw,ratio_egw_mgw,longitude,latitude,log_price_total,province_Flevoland,province_Fryslân,province_Gelderland,province_Groningen,province_Limburg,province_Noord-Brabant,province_Noord-Holland,province_Overijssel,province_Utrecht,province_Zeeland,province_Zuid-Holland,log_density,is_randstad
GM0166,2023,353228.0,407157.3953115806,180076.0158108967,2.261030673508176,2.261030673508176,0.7625107112253642,0.2374892887746358,17797.0,5543.0,1.627906976744186,3.2107162186541585,Kampen,55895.5,394.0,23145,23530.0,17920.0,5610.0,23340.0,17797.0,5543.0,-0.45603157042283404,48000.0,-0.6556821951126941,406.0,26.0,380.0,1890.0,138.0,1476.0,151.0,414.0,90.0,3.0,78.8,1.1044261716821882,0.2507779928634873,55614.0,56177.0,563.0,0.7521843800023639,1.01233502355522,0.9931361607142856,0.9880570409982176,2.2610306735081758,5.93135061730211,52.555588478327,12.774869019768017,False,False,False,False,False,False,False,True,False,False,False,-0.2925278773956972,0
GM0168,2023,344779.0,385282.6243476355,129800.17678645378,2.9682750354146235,2.9682750354146235,0.8414622032383033,0.1585377967616966,8471.0,1596.0,1.4086956521739131,5.307644110275689,Losser,23369.0,237.0,9845,10145.0,8540.0,1610.0,10067.0,8471.0,1596.0,-0.3175317196157818,48100.0,-0.23057459539326278,156.0,52.0,104.0,642.0,163.0,545.0,174.0,97.0,100.0,2.9,74.3,-0.48296801139029516,0.46701003773047345,23362.0,23376.0,14.0,-0.4792412669212157,0.0599263761664241,0.99192037470726,0.991304347826087,2.9682750354146235,7.00275096858625,52.3028448692,12.750658911044509,False,False,False,False,False,False,False,True,False,False,False,-0.7808376280640504,0
GM0168,2023,344779.0,385282.6243476355,129800.17678645378,2.9682750354146235,2.9682750354146235,0.8414622032383033,0.1585377967616966,8471.0,1596.0,1.4086956521739131,5.307644110275689,Losser,23369.0,237.0,9845,10145.0,8540.0,1610.0,10067.0,8471.0,1596.0,-0.3175317196157818,48100.0,-0.23057459539326278,156.0,52.0,104.0,642.0,163.0,545.0,174.0,97.0,100.0,2.9,74.3,-0.48296801139029516,0.46701003773047345,23362.0,23376.0,14.0,-0.4792412669212157,0.0599263761664241,0.99192037470726,0.991304347826087,2.9682750354146235,7.00275096858625,52.3028448692,12.750658911044509,False,False,False,False,False,False,False,True,False,False,False,-0.7808376280640504,0
GM0168,2023,344779.0,385282.6243476355,129800.17678645378,2.9682750354146235,2.9682750354146235,0.8414622032383033,0.1585377967616966,8471.0,1596.0,1.4086956521739131,5.307644110275689,Losser,23369.0,237.0,9845,10145.0,8540.0,1610.0,10067.0,8471.0,1596.0,-0.3175317196157818,48100.0,-0.23057459539326278,156.0,52.0,104.0,642.0,163.0,545.0,174.0,97.0,100.0,2.9,74.3,-0.48296801139029516,0.46701003773047345,23362.0,23376.0,14.0,-0.4792412669212157,0.0599263761664241,0.99192037470726,0.991304347826087,2.9682750354146235,7.00275096858625,52.3028448692,12.750658911044509,False,False,False,False,False,False,False,True,False,False,False,-0.7808376280640504,0
GM0168,2023,344779.0,385282.6243476355,129800.17678645378,2.9682750354146235,2.9682750354146235,0.8414622032383033,0.1585377967616966,8471.0,1596.0,1.4086956521739131,5.307644110275689,Losser,23369.0,237.0,9845,10145.0,8540.0,1610.0,10067.0,8471.0,1596.0,-0.3175317196157818,48100.0,-0.23057459539326278,156.0,52.0,104.0,642.0,163.0,545.0,174.0,97.0,100.0,2.9,74.3,-0.48296801139029516,0.46701003773047345,23362.0,23376.0,14.0,-0.4792412669212157,0.0599263761664241,0.99192037470726,0.991304347826087,2.9682750354146235,7.00275096858625,52.3028448692,12.750658911044509,False,False,False,False,False,False,False,True,False,False,False,-0.7808376280640504,0
GM0168,2023,344779.0,385282.6243476355,129800.17678645378,2.9682750354146235,2.9682750354146235,0.8414622032383033,0.1585377967616966,8471.0,1596.0,1.4086956521739131,5.307644110275689,Losser,23369.0,237.0,9845,10145.0,8540.0,1610.0,10067.0,8471.0,1596.0,-0.3175317196157818,48100.0,-0.23057459539326278,156.0,52.0,104.0,642.0,163.0,545.0,174.0,97.0,100.0,2.9,74.3,-0.48296801139029516,0.46701003773047345,23362.0,23376.0,14.0,-0.4792412669212157,0.0599263761664241,0.99192037470726,0.991304347826087,2.9682750354146235,7.00275096858625,52.3028448692,12.750658911044509,False,False,False,False,False,False,False,True,False,False,False,-0.7808376280640504,0
GM0171,2023,330982.0,367839.0524564505,94343.11976655798,3.898949423833228,3.898949423833228,0.8652372922187425,0.1347627077812575,17958.0,2797.0,2.217948717948718,6.420450482659993,Noordoostpolder,49882.0,109.0,21180,21200.0,18115.0,3085.0,20755.0,17958.0,2797.0,-0.4268737070950336,46900.0,-0.6883827797064965,412.0,218.0,194.0,1577.0,123.0,1124.0,147.0,453.0,63.0,3.2,77.7,0.6614324461735882,-0.1816860968705158,49729.0,50035.0,306.0,0.23887964581800802,0.6153351163305114,0.9913331493237648,0.906645056726094,3.898949423833228,5.76806302759283,52.7127093289988,12.709819272215865,True,False,False,False,False,False,False,False,False,False,False,-1.5247411148195198,1
GM0171,2023,330982.0,367839.0524564505,94343.11976655798,3.898949423833228,3.898949423833228,0.8652372922187425,0.1347627077812575,17958.0,2797.0,2.217948717948718,6.420450482659993,Noordoostpolder,49882.0,109.0,21180,21200.0,18115.0,3085.0,20755.0,17958.0,2797.0,-0.4268737070950336,46900.0,-0.6883827797064965,412.0,218.0,194.0,1577.0,123.0,1124.0,147.0,453.0,63.0,3.2,77.7,0.6614324461735882,-0.1816860968705158,49729.0,50035.0,306.0,0.23887964581800802,0.6153351163305114,0.9913331493237648,0.906645056726094,3.898949423833228,5.76806302759283,52.7127093289988,12.709819272215865,True,False,False,False,False,False,False,False,False,False,False,-1.5247411148195198,1
GM0171,2023,330982.0,367839.0524564505,94343.11976655798,3.898949423833228,3.898949423833228,0.8652372922187425,0.1347627077812575,17958.0,2797.0,2.217948717948718,6.420450482659993,Noordoostpolder,49882.0,109.0,21180,21200.0,18115.0,3085.0,20755.0,17958.0,2797.0,-0.4268737070950336,46900.0,-0.6883827797064965,412.0,218.0,194.0,1577.0,123.0,1124.0,147.0,453.0,63.0,3.2,77.7,0.6614324461735882,-0.1816860968705158,49729.0,50035.0,306.0,0.23887964581800802,0.6153351163305114,0.9913331493237648,0.906645056726094,3.898949423833228,5.76806302759283,52.7127093289988,12.709819272215865,True,False,False,False,False,False,False,False,False,False,False,-1.5247411148195198,1
GM0171,2023,330982.0,367839.0524564505,94343.11976655798,3.898949423833228,3.898949423833228,0.8652372922187425,0.1347627077812575,17958.0,2797.0,2.217948717948718,6.420450482659993,Noordoostpolder,49882.0,109.0,21180,21200.0,18115.0,3085.0,20755.0,17958.0,2797.0,-0.4268737070950336,46900.0,-0.6883827797064965,412.0,218.0,194.0,1577.0,123.0,1124.0,147.0,453.0,63.0,3.2,77.7,0.6614324461735882,-0.1816860968705158,49729.0,50035.0,306.0,0.23887964581800802,0.6153351163305114,0.9913331493237648,0.906645056726094,3.898949423833228,5.76806302759283,52.7127093289988,12.709819272215865,True,False,False,False,False,False,False,False,False,False,False,-1.5247411148195198,1
GM0171,2023,330982.0,367839.0524564505,94343.11976655798,3.898949423833228,3.898949423833228,0.8652372922187425,0.1347627077812575,17958.0,2797.0,2.217948717948718,6.420450482659993,Noordoostpolder,49882.0,109.0,21180,21200.0,18115.0,3085.0,20755.0,17958.0,2797.0,-0.4268737070950336,46900.0,-0.6883827797064965,412.0,218.0,194.0,1577.0,123.0,1124.0,147.0,453.0,63.0,3.2,77.7,0.6614324461735882,-0.1816860968705158,49729.0,50035.0,306.0,0.23887964581800802,0.6153351163305114,0.9913331493237648,0.906645056726094,3.898949423833228,5.76806302759283,52.7127093289988,12.709819272215865,True,False,False,False,False,False,False,False,False,False,False,-1.5247411148195198,1
GM0173,2023,352349.0,406744.0156343756,173595.56180516136,2.3430553834716887,2.3430553834716887,0.7666936462970457,0.2333063537029542,11367.0,3459.0,1.7142857142857142,3.2862098872506507,Oldenzaal,31859.5,1481.0,14350,14900.0,11420.0,3480.0,14826.0,11367.0,3459.0,-0.3248211854477319,45400.0,-0.44857849268527883,95.0,43.0,52.0,634.0,147.0,418.0,177.0,216.0,91.0,3.0,76.2,0.18152257687260723,0.2507779928634873,31925.0,31794.0,-131.0,-1.0872723334841068,-0.4103367267032106,0.9953590192644484,0.9939655172413792,2.343055383471689,6.91104343348175,52.307726946938494,12.772377440664012,False,False,False,False,False,False,False,True,False,False,False,0.9819573456357625,0
GM0173,2023,352349.0,406744.0156343756,173595.56180516136,2.3430553834716887,2.3430553834716887,0.7666936462970457,0.2333063537029542,11367.0,3459.0,1.7142857142857142,3.2862098872506507,Oldenzaal,31859.5,1481.0,14350,14900.0,11420.0,3480.0,14826.0,11367.0,3459.0,-0.3248211854477319,45400.0,-0.44857849268527883,95.0,43.0,52.0,634.0,147.0,418.0,177.0,216.0,91.0,3.0,76.2,0.18152257687260723,0.2507779928634873,31925.0,31794.0,-131.0,-1.0872723334841068,-0.4103367267032106,0.9953590192644484,0.9939655172413792,2.343055383471689,6.91104343348175,52.307726946938494,12.772377440664012,False,False,False,False,False,False,False,True,False,False,False,0.9819573456357625,0
GM0173,2023,352349.0,406744.0156343756,173595.56180516136,2.3430553834716887,2.3430553834716887,0.7666936462970457,0.2333063537029542,11367.0,3459.0,1.7142857142857142,3.2862098872506507,Oldenzaal,31859.5,1481.0,14350,14900.0,11420.0,3480.0,14826.0,11367.0,3459.0,-0.3248211854477319,45400.0,-0.44857849268527883,95.0,43.0,52.0,634.0,147.0,418.0,177.0,216.0,91.0,3.0,76.2,0.18152257687260723,0.2507779928634873,31925.0,31794.0,-131.0,-1.0872723334841068,-0.4103367267032106,0.9953590192644484,0.9939655172413792,2.343055383471689,6.91104343348175,52.307726946938494,12.772377440664012,False,False,False,False,False,False,False,True,False,False,False,0.9819573456357625,0
GM0173,2023,352349.0,406744.0156343756,173595.56180516136,2.3430553834716887,2.3430553834716887,0.7666936462970457,0.2333063537029542,11367.0,3459.0,1.7142857142857142,3.2862098872506507,Oldenzaal,31859.5,1481.0,14350,14900.0,11420.0,3480.0,14826.0,11367.0,3459.0,-0.3248211854477319,45400.0,-0.44857849268527883,95.0,43.0,52.0,634.0,147.0,418.0,177.0,216.0,91.0,3.0,76.2,0.18152257687260723,0.2507779928634873,31925.0,31794.0,-131.0,-1.0872723334841068,-0.4103367267032106,0.9953590192644484,0.9939655172413792,2.343055383471689,6.91104343348175,52.307726946938494,12.772377440664012,False,False,False,False,False,False,False,True,False,False,False,0.9819573456357625,0
GM0173,2023,352349.0,406744.0156343756,173595.56180516136,2.3430553834716887,2.3430553834716887,0.7666936462970457,0.2333063537029542,11367.0,3459.0,1.7142857142857142,3.2862098872506507,Oldenzaal,31859.5,1481.0,14350,14900.0,11420.0,3480.0,14826.0,11367.0,3459.0,-0.3248211854477319,45400.0,-0.44857849268527883,95.0,43.0,52.0,634.0,147.0,418.0,177.0,216.0,91.0,3.0,76.2,0.18152257687260723,0.2507779928634873,31925.0,31794.0,-131.0,-1.0872723334841068,-0.4103367267032106,0.9953590192644484,0.9939655172413792,2.343055383471689,6.91104343348175,52.307726946938494,12.772377440664012,False,False,False,False,False,False,False,True,False,False,False,0.9819573456357625,0
GM0175,2023,414665.0,468763.2951099161,169097.38184034504,2.7721499292786422,2.7721499292786422,0.819471308833011,0.180528691166989,6355.0,1400.0,1.594059405940594,4.539285714285715,Ommen,18993.0,105.0,7980,7815.0,6395.0,1420.0,7755.0,6355.0,1400.0,-0.13529507381702896,49200.0,0.14003203000316453,133.0,77.0,56.0,667.0,147.0,506.0,162.0,161.0,99.0,2.9,76.5,0.32918715204213705,0.46701003773047345,18955.0,19031.0,76.0,-0.038312085161675356,0.4009496175151675,0.9937451133698202,0.9859154929577464,2.7721499292786422,6.43475481066012,52.5161442579276,12.93522624431247,False,False,False,False,False,False,False,True,False,False,False,-1.5604439875759715,0
GM0175,2023,414665.0,468763.2951099161,169097.38184034504,2.7721499292786422,2.7721499292786422,0.819471308833011,0.180528691166989,6355.0,1400.0,1.594059405940594,4.539285714285715,Ommen,18993.0,105.0,7980,7815.0,6395.0,1420.0,7755.0,6355.0,1400.0,-0.13529507381702896,49200.0,0.14003203000316453,133.0,77.0,56.0,667.0,147.0,506.0,162.0,161.0,99.0,2.9,76.5,0.32918715204213705,0.46701003773047345,18955.0,19031.0,76.0,-0.038312085161675356,0.4009496175151675,0.9937451133698202,0.9859154929577464,2.7721499292786422,6.43475481066012,52.5161442579276,12.93522624431247,False,False,False,False,False,False,False,True,False,False,False,-1.5604439875759715,0
GM0175,2023,414665.0,468763.2951099161,169097.38184034504,2.7721499292786422,2.7721499292786422,0.819471308833011,0.180528691166989,6355.0,1400.0,1.594059405940594,4.539285714285715,Ommen,18993.0,105.0,7980,7815.0,6395.0,1420.0,7755.0,6355.0,1400.0,-0.13529507381702896,49200.0,0.14003203000316453,133.0,77.0,56.0,667.0,147.0,506.0,162.0,161.0,99.0,2.9,76.5,0.32918715204213705,0.46701003773047345,18955.0,19031.0,76.0,-0.038312085161675356,0.4009496175151675,0.9937451133698202,0.9859154929577464,2.7721499292786422,6.43475481066012,52.5161442579276,12.93522624431247,False,False,False,False,False,False,False,True,False,False,False,-1.5604439875759715,0
GM0175,2023,414665.0,468763.2951099161,169097.38184034504,2.7721499292786422,2.7721499292786422,0.819471308833011,0.180528691166989,6355.0,1400.0,1.594059405940594,4.539285714285715,Ommen,18993.0,105.0,7980,7815.0,6395.0,1420.0,7755.0,6355.0,1400.0,-0.13529507381702896,49200.0,0.14003203000316453,133.0,77.0,56.0,667.0,147.0,506.0,162.0,161.0,99.0,2.9,76.5,0.32918715204213705,0.46701003773047345,18955.0,19031.0,76.0,-0.038312085161675356,0.4009496175151675,0.9937451133698202,0.9859154929577464,2.7721499292786422,6.43475481066012,52.5161442579276,12.93522624431247,False,False,False,False,False,False,False,True,False,False,False,-1.5604439875759715,0
GM0175,2023,414665.0,468763.2951099161,169097.38184034504,2.7721499292786422,2.7721499292786422,0.819471308833011,0.180528691166989,6355.0,1400.0,1.594059405940594,4.539285714285715,Ommen,18993.0,105.0,7980,7815.0,6395.0,1420.0,7755.0,6355.0,1400.0,-0.13529507381702896,49200.0,0.14003203000316453,133.0,77.0,56.0,667.0,147.0,506.0,162.0,161.0,99.0,2.9,76.5,0.32918715204213705,0.46701003773047345,18955.0,19031.0,76.0,-0.038312085161675356,0.4009496175151675,0.9937451133698202,0.9859154929577464,2.7721499292786422,6.43475481066012,52.5161442579276,12.93522624431247,False,False,False,False,False,False,False,True,False,False,False,-1.5604439875759715,0
GM0177,2023,421573.0,468784.4566215078,136480.64177484324,3.4348054824865013,3.4348054824865017,0.8579268292682927,0.1420731707317073,14070.0,2330.0,1.6989247311827955,6.03862660944206,Raalte,38432.0,225.0,16305,16460.0,14125.0,2335.0,16400.0,14070.0,2330.0,-0.10613721048922849,50400.0,-0.05617147755964993,187.0,63.0,124.0,1008.0,162.0,871.0,175.0,137.0,80.0,2.7,77.7,0.809097021343118,0.8994741274644765,38500.0,38364.0,-136.0,-1.013457319635572,-0.3532467532467532,0.9961061946902656,0.9978586723768736,3.4348054824865017,6.27901946484387,52.3878575907274,12.951748232412799,False,False,False,False,False,False,False,True,False,False,False,-0.8307039559801987,0
GM0177,2023,421573.0,468784.4566215078,136480.64177484324,3.4348054824865013,3.4348054824865017,0.8579268292682927,0.1420731707317073,14070.0,2330.0,1.6989247311827955,6.03862660944206,Raalte,38432.0,225.0,16305,16460.0,14125.0,2335.0,16400.0,14070.0,2330.0,-0.10613721048922849,50400.0,-0.05617147755964993,187.0,63.0,124.0,1008.0,162.0,871.0,175.0,137.0,80.0,2.7,77.7,0.809097021343118,0.8994741274644765,38500.0,38364.0,-136.0,-1.013457319635572,-0.3532467532467532,0.9961061946902656,0.9978586723768736,3.4348054824865017,6.27901946484387,52.3878575907274,12.951748232412799,False,False,False,False,False,False,False,True,False,False,False,-0.8307039559801987,0
GM0177,2023,421573.0,468784.4566215078,136480.64177484324,3.4348054824865013,3.4348054824865017,0.8579268292682927,0.1420731707317073,14070.0,2330.0,1.6989247311827955,6.03862660944206,Raalte,38432.0,225.0,16305,16460.0,14125.0,2335.0,16400.0,14070.0,2330.0,-0.10613721048922849,50400.0,-0.05617147755964993,187.0,63.0,124.0,1008.0,162.0,871.0,175.0,137.0,80.0,2.7,77.7,0.809097021343118,0.8994741274644765,38500.0,38364.0,-136.0,-1.013457319635572,-0.3532467532467532,0.9961061946902656,0.9978586723768736,3.4348054824865017,6.27901946484387,52.3878575907274,12.951748232412799,False,False,False,False,False,False,False,True,False,False,False,-0.8307039559801987,0
GM0177,2023,421573.0,468784.4566215078,136480.64177484324,3.4348054824865013,3.4348054824865017,0.8579268292682927,0.1420731707317073,14070.0,2330.0,1.6989247311827955,6.03862660944206,Raalte,38432.0,225.0,16305,16460.0,14125.0,2335.0,16400.0,14070.0,2330.0,-0.10613721048922849,50400.0,-0.05617147755964993,187.0,63.0,124.0,1008.0,162.0,871.0,175.0,137.0,80.0,2.7,77.7,0.809097021343118,0.8994741274644765,38500.0,38364.0,-136.0,-1.013457319635572,-0.3532467532467532,0.9961061946902656,0.9978586723768736,3.4348054824865017,6.27901946484387,52.3878575907274,12.951748232412799,False,False,False,False,False,False,False,True,False,False,False,-0.8307039559801987,0
GM0177,2023,421573.0,468784.4566215078,136480.64177484324,3.4348054824865013,3.4348054824865017,0.8579268292682927,0.1420731707317073,14070.0,2330.0,1.6989247311827955,6.03862660944206,Raalte,38432.0,225.0,16305,16460.0,14125.0,2335.0,16400.0,14070.0,2330.0,-0.10613721048922849,50400.0,-0.05617147755964993,187.0,63.0,124.0,1008.0,162.0,871.0,175.0,137.0,80.0,2.7,77.7,0.809097021343118,0.8994741274644765,38500.0,38364.0,-136.0,-1.013457319635572,-0.3532467532467532,0.9961061946902656,0.9978586723768736,3.4348054824865017,6.27901946484387,52.3878575907274,12.951748232412799,False,False,False,False,False,False,False,True,False,False,False,-0.8307039559801987,0
GM0180,2023,348135.0,387987.0271544313,142226.14382290788,2.727958564618972,2.727958564618972,0.837842269224463,0.1621577307755369,5110.0,989.0,1.1020408163265305,5.166835187057634,Staphorst,17683.5,132.0,6330,6165.0,5145.0,1015.0,6099.0,5110.0,989.0,0.2291782177804768,55000.0,-0.25237498512246437,205.0,68.0,137.0,478.0,187.0,407.0,203.0,71.0,100.0,2.7,80.8,1.916581335114615,0.8994741274644765,17628.0,17739.0,111.0,0.257427067413934,0.6296800544588155,0.9931972789115646,0.974384236453202,2.727958564618972,6.20708379241048,52.6335068662696,12.760345614565304,False,False,False,False,False,False,False,True,False,False,False,-1.3417328119745673,0
